Time (s),q1_values_deg,q2_values_deg,q3_values_mm
4.19,-28.546803213323788,132.88277316295387,-0.001052985390411436
4.2,-28.30550499386828,132.76458108669837,-0.0010637245513776014
4.21,-28.06587477523516,132.6466491899188,-0.0010735728970010917
4.22,-27.827916703186737,132.52898498605487,-0.0010825015733177976
4.23,-27.591634975077184,132.41159604185202,-0.001090481726363609
4.24,-27.35703383977385,132.29448997604126,-0.0010974845021744155
4.25,-27.124117597600307,132.17767445800453,-0.0011034810467861066
4.26,-26.892890600300163,132.06115720642498,-0.001108442506234572
4.2700000000000005,-26.66335725102141,131.94494598792303,-0.001112340026555701
4.28,-26.43552200431999,131.82904861567772,-0.0011151447537853841
4.29,-26.209389366181956,131.71347294803306,-0.0011168278339595103
4.3,-25.98496389406347,131.59822688708948,-0.001117360413113969
4.3100000000000005,-25.76225019694801,131.4833183772807,-0.0011167136372846511
4.32,-25.541252935419823,131.36875540393515,-0.001114858652507445
4.33,-25.32197682175308,131.2545459918225,-0.001111766604818241
4.34,-25.104426620016017,131.14069820368485,-0.0011074086402529284
4.3500000000000005,-24.88860714618909,131.02722013875228,-0.0011017559048473971
4.36,-24.674523268296994,130.91411993124325,-0.001094779544637537
4.37,-24.462179906553274,130.80140574884882,-0.0010864507056592366
4.38,-24.251582033517508,130.6890857912014,-0.0010767405339483873
4.39,-24.042734674263716,130.57716828832702,-0.001065620175540878
4.4,-23.83564290656004,130.46566149908188,-0.001053060776472598
4.41,-23.630311861058555,130.3545737095718,-0.0010390334827794366
4.42,-23.426746721495046,130.24391323155558,-0.0010235094404972846
4.43,-23.224952724897754,130.13368840083118,-0.0010064597956620318
4.44,-23.024935161804795,130.02390757560494,-0.000987855694309567
4.45,-22.826699376489604,129.91457913484342,-0.0009676682824757785
4.46,-22.630250767193903,129.80571147660774,-0.000945868706196559
4.47,-22.43559478636733,129.6973130163699,-0.0009224281115077972
4.48,-22.242736940913787,129.58939218531128,-0.0008973176444453824
4.49,-22.05168279244339,129.48195742860275,-0.0008705084510452019
4.5,-21.86243795753007,129.37501720366603,-0.0008419716773431494
4.51,-21.67500810797361,129.26857997841623,-0.0008116784693751131
4.5200000000000005,-21.489398971066425,129.16265422948518,-0.0007795999731769828
4.53,-21.305616329863994,129.0572484404253,-0.000745707334784644
4.54,-21.123666023458938,128.95237109989372,-0.0007099717002339938
4.55,-20.94355394725761,128.84803069981615,-0.0006723642155609176
4.5600000000000005,-20.765286053259704,128.74423573353042,-0.0006328560268013062
4.57,-20.588868350339503,128.6409946939093,-0.0005914182799910488
4.58,-20.41430690452893,128.5383160714621,-0.0005480221211660295
4.59,-20.241607839301746,128.43620835241504,-0.0005026386963621495
4.6000000000000005,-20.070777335858384,128.33468001676965,-0.0004552391516152907
4.61,-19.901821633411206,128.23373953633904,-0.0004057946329613458
4.62,-19.734747029469784,128.133395372762,-0.00035427628643619827
4.63,-19.569559880125396,128.03365597549387,-0.00030065525807574604
4.64,-19.406266600334938,127.93452977977431,-0.0002449026939158761
4.65,-19.244873664203286,127.83602520457141,-0.00018698973999247727
4.66,-19.085387605264255,127.73815065050226,-0.00012688754234143392
4.67,-18.92781501675922,127.64091449772836,-6.456724699864698e-05
4.68,-18.772162551913475,127.54432510382695,0.0
4.69,-18.61843081184322,127.44838894628377,6.68202945624174e-05
4.7,-18.46659606551543,127.35310497368307,0.0001358087003717232
4.71,-18.316628684660905,127.2584700324089,0.00020685752305481733
4.72,-18.168499266735775,127.16448070767657,0.0002798590682386179
4.73,-18.022178631124767,127.0711333296329,0.0003547056415500371
4.74,-17.87763781535805,126.97842397930647,0.00043128954861599384
4.75,-17.734848071345688,126.88634849441215,0.0005095030950633868
4.76,-17.59378086163313,126.79490247501299,0.0005892385865191347
4.7700000000000005,-17.454407855681527,126.70408128904289,0.0006703883286101496
4.78,-17.316700926175546,126.6138800776931,0.0007528446269633512
4.79,-17.180632145361983,126.52429376066621,0.000836499787205637
4.8,-17.046173781421373,126.4353170413002,0.0009212461149639263
4.8100000000000005,-16.91329829487528,126.34694441156546,0.001006975915865131
4.82,-16.781978335031727,126.25917015693861,0.001093581495536164
4.83,-16.65218673646992,126.17198836115433,0.001180955159603944
4.84,-16.523896515567216,126.0853929108396,0.0012689892136953688
4.8500000000000005,-16.39708086706915,125.9993775000318,0.0013575759634373574
4.86,-16.271713160704387,125.91393563458352,0.0014466077144568226
4.87,-16.147766937846,125.82906063645727,0.001535976772380684
4.88,-16.02521590822008,125.74474564791117,0.0016255754428358383
4.89,-15.9040339466629,125.66098363557924,0.001715296031449205
4.9,-15.784195089927628,125.57776739444756,0.0018050308438476966
4.91,-15.665673533541407,125.49508955172932,0.001894672185658233
4.92,-15.548443628713418,125.41294257064017,0.0019841123625077106
4.93,-15.43247987929476,125.33131875407626,0.0020732436800230494
4.94,-15.317756938790716,125.25021024819706,0.0021619584438311613
4.95,-15.204249607425549,125.16960904591447,0.002250148959558967
4.96,-15.091932829260701,125.08950699029057,0.002337707532833362
4.97,-14.980781689366232,125.00989577784549,0.002424526469281267
4.98,-14.870771411046025,124.93076696177702,0.0025104980745295938
4.99,-14.761877353117008,124.85211195509426,0.0025955146542052613
5.0,-14.654075007242064,124.77392203366588,0.0026794685139351687
5.01,-14.547339995317259,124.69618833918587,0.0027622519593462334
5.0200000000000005,-14.441648066912956,124.61890188205712,0.002843757296065369
5.03,-14.336975096768997,124.54205354419489,0.0029238768297194934
5.04,-14.233297082343862,124.46563408175173,0.0030025028659355062
5.05,-14.13059014141744,124.38963412776458,0.0030795277103403255
5.0600000000000005,-14.028830509747662,124.3140441947261,0.003154843668560863
5.07,-13.927994538780492,124.23885467708097,0.0032283430462240323
5.08,-13.82805869341299,124.16405585364878,0.0032999181489567504
5.09,-13.728999549809515,124.08963788997431,0.0033694612823859183
5.1000000000000005,-13.630793793270467,124.01559084060682,0.0034368647521384535
5.11,-13.533418216153393,123.94190465130892,0.0035020208638412683
5.12,-13.4368497158461,123.86856916119663,0.0035648219231212783
5.13,-13.341065292791493,123.79557410481141,0.003625160235605388
5.14,-13.246042048563567,123.72290911412496,0.003682928106920513
5.15,-13.151757183994334,123.65056372047823,0.0037380178426935674
5.16,-13.058187997351284,123.5785273564552,0.0037903217485514657
5.17,-12.965311882564826,123.50678935769243,0.003839732130121112
5.18,-12.873106327505397,123.43533896462543,0.003886141293029422
5.19,-12.781548912309646,123.36416532417228,0.00392944154290331
5.2,-12.690617307755518,123.2932574913559,0.003969525185369688
5.21,-12.600289273685403,123.22260443086515,0.0040062845260554645
5.22,-12.510542657477085,123.15219501855589,0.004039611870587554
5.23,-12.421355392562148,123.08201804289283,0.004069399524592868
5.24,-12.332705496990904,123.01206220633229,0.004095539793698321
5.25,-12.244571072043886,122.94231612664743,0.004117924983530821
5.26,-12.15693030088897,122.8727683381957,0.004136447399717284
5.2700000000000005,-12.069761447283824,122.8034072931299,0.00415099934788462
5.28,-11.98304285432322,122.73422136255303,0.004161473133659741
5.29,-11.896752943230524,122.66519883761765,0.00416776106266956
5.3,-11.810870212193004,122.59632793057037,0.004169755440540989
5.3100000000000005,-11.725373235240193,122.52759677574178,0.004167348572900943
5.32,-11.6402406611653,122.45899343048306,0.004160432765376327
5.33,-11.555451212488427,122.3905058760487,0.0041489003235940574
5.34,-11.470983684461741,122.32212201842691,0.004132643553181048
5.3500000000000005,-11.386816944115493,122.25382968911735,0.00411155475976421
5.36,-11.302929929344886,122.18561664585745,0.004085526248970453
5.37,-11.2193016480368,122.11747057329694,0.004054450326426689
5.38,-11.135911177236183,122.04937908362183,0.004018219297759832
5.39,-11.052737662351284,121.98132971712757,0.003976725468596797
5.4,-10.969760316397467,121.91330994274244,0.003929861144564492
5.41,-10.886958419278812,121.84530715850109,0.0038775186312898276
5.42,-10.804311317107231,121.7773086919688,0.0038195902343997213
5.43,-10.721798421558223,121.70930180061701,0.0037559682595210836
5.44,-10.63939920926302,121.64127367215006,0.0036865450122808233
5.45,-10.557093221236482,121.57321142478412,0.003611212798305851
5.46,-10.474860062340058,121.50510210747781,0.0035298639232230894
5.47,-10.392679400779517,121.43693270011595,0.0034423906926594437
5.48,-10.31053096763663,121.36869011364558,0.0033486854122418246
5.49,-10.228394556434472,121.30036119016559,0.0032486403875971407
5.5,-10.146250022735686,121.23193270296957,0.003142147924352313
5.51,-10.064077283773031,121.16339135654256,0.0030291003281342523
5.5200000000000005,-9.98185631811191,121.09472378651184,0.0029093899045698705
5.53,-9.899567165344036,121.02591655955197,0.0027829089592860626
5.54,-9.81718992581203,120.95695617324492,0.002649549797909767
5.55,-9.734704760363826,120.88782905589446,0.0025092047260678874
5.5600000000000005,-9.652091890136836,120.81852156629623,0.002361766049387334
5.57,-9.569331596371004,120.74901999346305,0.002207126073495014
5.58,-9.486404220250288,120.67931055630604,0.0020451771040178295
5.59,-9.403290162771846,120.60937940327148,0.0018758114465827237
5.6000000000000005,-9.319969884642365,120.53921261193403,0.00169892140681659
5.61,-9.236423906201015,120.46879618854625,0.001514399290346342
5.62,-9.152632807368454,120.39811606754478,0.0013221374027988769
5.63,-9.068577227620956,120.32715811101347,0.0011220280498011395
5.64,-8.984237865989355,120.25590810810341,0.0009139635369800198
5.65,-8.899595481082052,120.18435177441029,0.0006978361699624402
5.66,-8.814630891131486,120.11247475130928,0.00047353825437528377
5.67,-8.729324974063251,120.04026260524758,0.00024096209584550943
5.68,-8.643658667587495,119.96770082699481,0.0
5.69,-8.557617466937163,119.8947777165471,-0.000249370791217435
5.7,-8.471204890133611,119.82149307250235,-0.000506833290595469
5.71,-8.38442893657906,119.74784959260128,-0.0007719855746058153
5.72,-8.297297582384896,119.67384999655604,-0.0010444257197202546
5.73,-8.209818780253647,119.59949702634533,-0.0013237518024105466
5.74,-8.122000459366525,119.52479344650139,-0.0016095618991484753
5.75,-8.033850525276822,119.44974204438904,-0.0019014540864057488
5.76,-7.945376859808991,119.37434563047697,-0.0021990264406541514
5.7700000000000005,-7.856587320963352,119.29860703860084,-0.0025018770383654415
5.78,-7.7674897428267276,119.22252912621929,-0.002809603956011406
5.79,-7.67809193548858,119.14611477466151,-0.003121805270063748
5.8,-7.588401684962932,119.06936688936793,-0.003438079056994255
5.8100000000000005,-7.498426753116058,118.9922884001229,-0.0037580233932746855
5.82,-7.408174877599681,118.9148822612802,-0.004081236355376825
5.83,-7.317653771789999,118.83715145198109,-0.004407316019772379
5.84,-7.226871124732343,118.75909897636514,-0.004735860462933132
5.8500000000000005,-7.135834601091373,118.68072786377371,-0.005066467761330844
5.86,-7.044551841107023,118.6020411689466,-0.0053987359914372725
5.87,-6.953030460556051,118.52304197221129,-0.005732263229724207
5.88,-6.86127805071908,118.44373337966545,-0.006066647552663349
5.89,-6.769302178353293,118.36411852335247,-0.006401487036726482
5.9,-6.677110385670755,118.28420056143023,-0.00673637975838537
5.91,-6.584710190322009,118.20398267833288,-0.0070709237941117995
5.92,-6.492109085385588,118.12346808492649,-0.007404717220377468
5.93,-6.399314539362553,118.04266001865749,-0.007737358113654167
5.94,-6.306333996176786,117.96156174369489,-0.008068444550413655
5.95,-6.21317487518067,117.88017655106619,-0.00839757460712772
5.96,-6.119844571166085,117.79850775878674,-0.008724346360268058
5.97,-6.026350454380818,117.7165587119828,-0.009048357886306466
5.98,-5.932699870550256,117.6343327830084,-0.009369207261714693
5.99,-5.838900140904502,117.55183337155628,-0.009686492562964532
6.0,-5.744958562210613,117.46906390476236,-0.009999811866527684
6.01,-5.650882406810144,117.3860278373047,-0.01030876324887594
6.0200000000000005,-5.556678922661851,117.302728651496,-0.01061294478648105
6.03,-5.4623553333895485,117.21916985737072,-0.010911954555814807
6.04,-5.367918838335122,117.13535499276617,-0.011205390633348912
6.05,-5.273376612616535,117.05128762339805,-0.011492851095555154
6.0600000000000005,-5.178735807190842,116.96697134293008,-0.01177393401890529
6.07,-5.084003548922286,116.88240977303839,-0.012048237479871106
6.08,-4.989186940655263,116.79760656347021,-0.01231535955492431
6.09,-4.894293061292105,116.71256539209719,-0.012574898320536682
6.1000000000000005,-4.799328965875778,116.62728996496325,-0.012826451853179982
6.11,-4.704301685677416,116.5417840163274,-0.013069618229325973
6.12,-4.609218228288338,116.4560513087009,-0.013303995525446434
6.13,-4.51408557771711,116.37009563287972,-0.013529181818013079
6.140000000000001,-4.418910694490859,116.28392080797141,-0.01374477518349769
6.15,-4.323700515761416,116.19753068141736,-0.013950373698372025
6.16,-4.228461955415867,116.11092912900972,-0.014145575439107858
6.17,-4.133201904191578,116.02412005490366,-0.014329978482176918
6.18,-4.037927229795527,115.93710739162452,-0.01450318090405098
6.19,-3.94264477702814,115.84989510007031,-0.014664780781201798
6.2,-3.8473613679111778,115.76248716950927,-0.014814376190101147
6.21,-3.7520838018201257,115.67488761757308,-0.014951565207220763
6.22,-3.6568188556204246,115.58710049024492,-0.015075945909032417
6.23,-3.56157328380791,115.4991298618433,-0.01518711637200786
6.24,-3.4663538186534026,115.41097983500124,-0.015284674672618868
6.25,-3.3711671703510016,115.3226545406409,-0.015368218887337179
6.26,-3.276020027170429,115.23415813794367,-0.015437347092634564
6.2700000000000005,-3.1809190556131255,115.1454948143161,-0.015491657364982777
6.28,-3.0858709005721154,115.05666878535126,-0.015530747780853586
6.29,-2.990882185495636,114.9676842947859,-0.015554216416718735
6.3,-2.895959512554057,114.87854561445309,-0.015561661349049988
6.3100000000000005,-2.8011094628107935,114.78925704423105,-0.015552680654319116
6.32,-2.706338596396325,114.69982291198734,-0.015526872408997854
6.33,-2.6116534526857524,114.61024757351915,-0.015483834689557989
6.34,-2.5170605504796404,114.52053541248942,-0.01542316557247126
6.3500000000000005,-2.422566388188158,114.43069084035879,-0.015344463134209441
6.36,-2.328177444018277,114.34071829631358,-0.015247325451244277
6.37,-2.2339001761641772,114.25062224718972,-0.015131350600047513
6.38,-2.139741023000627,114.16040718739264,-0.014996136657090951
6.390000000000001,-2.0457064032793015,114.07007763881327,-0.014841281698846309
6.4,-1.9518027163279161,113.97963815074003,-0.014666383801785376
6.41,-1.858036342252282,113.88909329976688,-0.014471041042379878
6.42,-1.7644136421409808,113.79844768969772,-0.014254851497101598
6.43,-1.6709409582726658,113.7077059514465,-0.014017413242422304
6.44,-1.5776246143259538,113.6168727429339,-0.013758324354813733
6.45,-1.4844709155917788,113.52595274897985,-0.013477182910747634
6.46,-1.391486149188218,113.43495068119257,-0.013173586986695796
6.47,-1.298676584277445,113.34387127785345,-0.012847134659129969
6.48,-1.2060484722851932,113.25271930379846,-0.01249742400452191
6.49,-1.113608047122162,113.16149955029559,-0.012124053099343356
6.5,-1.0213615254076023,113.07021683491864,-0.011726620020066102
6.51,-0.9293151066949071,112.97887600141723,-0.01130472284316189
6.5200000000000005,-0.8374749736990791,112.88748191958311,-0.0108579596451025
6.53,-0.7458472925261111,112.79603948511253,-0.010385928502359601
6.54,-0.6544382129040611,112.70455361946527,-0.009888227491405076
6.55,-0.5632538684158994,112.61302926971958,-0.009364454688710631
6.5600000000000005,-0.47230037673380176,112.52147140842351,-0.008814208170748024
6.57,-0.381583839855178,112.42988503344267,-0.008237086013988947
6.58,-0.29111034433999905,112.33827516780403,-0.007632686294905287
6.59,-0.20088596154951605,112.24664685953604,-0.007000607089968747
6.6000000000000005,-0.11091674788630365,112.15500518150519,-0.006340446475651067
6.61,-0.0212087450354668,112.0633552312486,-0.005651802528424031
6.62,0.068232019792982,111.971702130803,-0.004934273324759313
6.63,0.15739953362072112,111.88005102652987,-0.004187456941128806
6.640000000000001,0.24628779745675144,111.78840708893685,-0.0034109514540042116
6.65,0.33489082605213744,111.69677551249539,-0.0026043549398572785
6.66,0.4232026476539149,111.60516151545447,-0.0017672654751597072
6.67,0.5112173037582483,111.5135703396507,-0.0008992811363833786
6.68,0.5989288488630276,111.42200725031438,0.0
6.69,0.6863339170510544,111.33047628526722,0.0009306628703073228
6.7,0.7734394092124942,111.23897648212578,0.0018915244620101531
6.71,0.8602547697070981,111.1475055938291,0.0028810847753684434
6.72,0.9467894164418102,111.0560613344358,0.0038978438106424007
6.73,1.0330527410587196,110.96464137952793,0.004940301568092149
6.74,1.1190541091244368,110.87324336659854,0.006006958047977907
6.75,1.204802860320927,110.78186489542348,0.007096313250559609
6.76,1.2903083086378002,110.6905035284171,0.00820686717609747
6.7700000000000005,1.3755797425656182,110.59915679097242,0.009337119824851615
6.78,1.4606264252906225,110.50782217178543,0.010485571197082273
6.79,1.5454575948904385,110.416497123164,0.011650721293049355
6.8,1.630082464530997,110.32517906132097,0.012831070113013095
6.8100000000000005,1.714510222664219,110.23386536665227,0.014025117657233608
6.82,1.798750033227022,110.14255338399927,0.015231363925971133
6.83,1.8828110358408623,110.05124042289636,0.016448308919485573
6.84,1.9667023460123259,109.95992375780295,0.017674452638037158
6.8500000000000005,2.050433055334591,109.86860062832076,0.018908295081886017
6.86,2.134012231689548,109.77726823939578,0.020148336251292268
6.87,2.2174489194506948,109.68592376150562,0.021393076146516147
6.88,2.3007521396868125,109.59456433083183,0.022641014767817554
6.890000000000001,2.383930890366199,109.50318704941753,0.023890652115456726
6.9,2.4669941465617047,109.41178898531032,0.025140488189693784
6.91,2.5499508606563155,109.32036717269048,0.026389022990788963
6.92,2.6328099625492483,109.22891861198487,0.027634756519002164
6.93,2.7155803598628925,109.13744026996591,0.028876188774593622
6.94,2.798270938150049,109.04592907983655,0.03011181975782346
6.95,2.8808905611018862,108.95438194130054,0.0313401494689519
6.96,2.963448070756447,108.86279572061855,0.03255967790823887
6.97,3.0459522877075376,108.77116725064995,0.033768905075944586
6.98,3.1284120113142784,108.67949333088056,0.034966330972329186
6.99,3.2108360199112473,108.58777072743582,0.03615045559765287
7.0,3.2932330710188182,108.4959961730804,0.037319778952175565
7.01,3.3756119015543993,108.40416636720332,0.038472801036157515
7.0200000000000005,3.4579812280439017,108.31227797578926,0.03960802184985883
7.03,3.540349746833782,108.22032763137594,0.04072394139353974
7.04,3.6227261343036545,108.12831193299746,0.04181905966746015
7.05,3.7051190470794273,108.0362274461138,0.04289187667188029
7.0600000000000005,3.7875371222468073,107.9440707025265,0.043940892407060304
7.07,3.8699889775654572,107.8518382002806,0.044964606873260385
7.08,3.9524832116836537,107.7595264035527,0.045961520070740475
7.09,4.035028404353496,107.66713174252534,0.0469301319997608
7.1000000000000005,4.1176331166465525,107.57465061324778,0.04786894266058148
7.11,4.200305891170287,107.48207937748288,0.048776452053462635
7.12,4.283055252284741,107.38941436254072,0.04965116017866446
7.13,4.365889706320065,107.29665186109821,0.05049156703644694
7.140000000000001,4.448817741794593,107.20378813100541,0.051296172627070244
7.15,4.531847829633336,107.11081939507815,0.05206347695079454
7.16,4.614988423387439,107.0177418408772,0.05279198000787996
7.17,4.698247959453856,106.92455162047389,0.05348018179858656
7.18,4.781634857296116,106.8312448502022,0.054126582323174494
7.19,4.865157519665391,106.73781761039753,0.05472968158190389
7.2,4.9488243328226025,106.64426594512179,0.055287979575034917
7.21,5.0326436667608965,106.55058586187529,0.0557999763028276
7.22,5.116623875429171,106.45677333129495,0.05626417176554212
7.23,5.200773296956163,106.36282428683931,0.05667906596343857
7.24,5.285100253875383,106.26873462445998,0.05704315889677715
7.25,5.369613053350859,106.1745002022598,0.057354950565817894
7.26,5.454319987403744,106.0801168401374,0.05761294097082098
7.2700000000000005,5.539229333139672,105.98558031941876,0.0578156301120465
7.28,5.624349352977121,105.89088638247482,0.057961517989754595
7.29,5.709688294876605,105.79603073232619,0.058049104604205384
7.3,5.795254392570847,105.7010090322342,0.05807688995565898
7.3100000000000005,5.8810558657959096,105.60581690527857,0.05804337404437551
7.32,5.9671009205232854,105.51044993392175,0.057947056870615105
7.33,6.0533977491930155,105.4149036595598,0.057786438434637905
7.34,6.139954530947997,105.3191735820597,0.05756001873670402
7.3500000000000005,6.226779431869117,105.22325515928354,0.05726629777707355
7.36,6.313880605211842,105.12714380659888,0.05690377555600663
7.37,6.401266191643657,105.03083489637586,0.056470952073763375
7.38,6.488944319482845,104.93432375747076,0.05596632733060394
7.390000000000001,6.576923104938579,104.837605674696,0.05538840132678845
7.4,6.665210652352046,104.74067588827654,0.054735674062577
7.41,6.75381505443907,104.643529593293,0.05400664553822965
7.42,6.842744392534102,104.54616193911065,0.05319981575400669
7.43,6.932006736835306,104.4485680287953,0.052313684710168104
7.44,7.0216101466515095,104.35074291851512,0.0513467524069741
7.45,7.111562670650262,104.25268161692902,0.05029751884468468
7.46,7.201872347107521,104.15437908456106,0.04916448402356011
7.47,7.292547204159022,104.05583023316123,0.04794614794386043
7.48,7.383595260053025,103.95702992505224,0.046641010605845856
7.49,7.475024523405028,103.85797297246253,0.04524757200977628
7.5,7.566842993453742,103.75865413684535,0.043764332155912106
7.51,7.659058660319395,103.6590681281836,0.04218979104451334
7.5200000000000005,7.751679505263297,103.55920960428098,0.040522448675840095
7.53,7.844713500949671,103.45907317003864,0.038760805050152364
7.54,7.93816861170921,103.35865337671792,0.036903360167710564
7.55,8.0320527938047,103.25794472118866,0.03494861402877464
7.5600000000000005,8.12637399569866,103.15694164516316,0.03289506663360478
7.57,8.221140158323147,103.0556385344159,0.030741217982460822
7.58,8.316359215351575,102.95402971798855,0.028485568075603374
7.59,8.412039093473094,102.8521094673805,0.026126616913292267
7.6000000000000005,8.50818771266896,102.74987199572465,0.023662864495787667
7.61,8.604812986491451,102.64731145694857,0.021092810823349545
7.62,8.701922822345285,102.54442194492061,0.018414955896238372
7.63,8.799525121771529,102.44119749258105,0.01562779971471409
7.640000000000001,8.897627780734046,102.33763207105838,0.012729842279036813
7.65,8.99623868990889,102.23371958877003,0.009719583589466702
7.66,9.095365734976246,102.12945389050809,0.006595523646263507
7.67,9.195016796915406,102.02482875650941,0.0033561624496880327
7.68,9.295199752302699,101.91983790151018,0.0
7.69,9.395916710583595,101.81447727112071,-0.0034732806900118563
7.7,9.497146744462944,101.70875199733783,-0.0070592645574448195
7.71,9.598863212315125,101.60266962007324,-0.010752353526867625
7.72,9.701039525195796,101.49623780842691,-0.014546949522849689
7.73,9.803649145994166,101.38946436323265,-0.018437454469958398
7.74,9.906665588608474,101.28235721946895,-0.02241827029276315
7.75,10.010062417143057,101.17492444853667,-0.026483798915832683
7.76,10.11381324512736,101.06717426040336,-0.03062844226373573
7.7700000000000005,10.217891734755852,100.95911500561536,-0.03484660226104102
7.78,10.322271596148703,100.85075517717789,-0.0391326808323173
7.79,10.426926586632295,100.7421034123043,-0.043481079902133284
7.8,10.531830510039553,100.63316849403445,-0.04788620139505852
7.8100000000000005,10.63695721602909,100.52395935272332,-0.05234244723566016
7.82,10.742280599423175,100.41448506740008,-0.0568442193485077
7.83,10.84777459956382,100.30475486699822,-0.06138591965816991
7.84,10.953413199686459,100.19477813145745,-0.06596195008921552
7.8500000000000005,11.059170426311136,100.08456439269759,-0.07056671256621322
7.86,11.165020348650415,99.97412333546532,-0.07519460901373179
7.87,11.270937078033995,99.86346479805374,-0.07984004135633997
7.88,11.376894767349484,99.75259877289562,-0.08449741151860646
7.890000000000001,11.482867610498909,99.64153540703063,-0.08916112142510083
7.9,11.588829841871144,99.53028500244685,-0.09382557300039017
7.91,11.694755735829267,99.41885801629698,-0.09848516816904405
7.92,11.800619606213433,99.30726506098969,-0.10313430885563118
7.930000000000001,11.906395805858308,99.19551690415626,-0.10776739698472032
7.94,12.012058726125428,99.08362446849297,-0.11237883448088017
7.95,12.117582796450117,98.9715988314794,-0.11696302326867952
7.96,12.222942483902854,98.85945122497284,-0.12151436527268704
7.97,12.328112292765146,98.74719303467924,-0.12602726241747228
7.98,12.433066764119822,98.63483579950046,-0.1304961166276024
7.99,12.537780475455538,98.52239121075851,-0.13491532982764695
8.0,12.642228040286065,98.40987111129633,-0.13927930394217458
8.01,12.74638410778378,98.29728749445573,-0.14358244089575414
8.02,12.850223362427991,98.18465250293202,-0.14781914261295426
8.03,12.953720523668009,98.0719784275059,-0.15198381101834374
8.040000000000001,13.05685034560121,97.95927770565211,-0.1560708480364913
8.05,13.159587616666256,97.84656292002511,-0.16007465559196637
8.06,13.261907159351837,97.7338467968216,-0.16398963560933627
8.07,13.363783829921305,97.62114220401969,-0.16781019001317043
8.08,13.465192518153277,97.50846214949485,-0.17153072072803763
8.09,13.566108147098785,97.39581977901217,-0.17514562967850655
8.1,13.666505672855362,97.28322837409493,-0.17864931878914592
8.11,13.766360084358613,97.17070134976908,-0.18203618998452453
8.120000000000001,13.865646403191468,97.05825225218351,-0.1853006451892111
8.13,13.964339683412016,96.94589475610573,-0.18843708632777434
8.14,14.062415011400136,96.83364266229269,-0.19143991532478355
8.15,14.159847505723864,96.72150989473623,-0.19430353410480639
8.16,14.256612317025953,96.60951049778286,-0.19702234459241208
8.17,14.35268462793113,96.49765863312766,-0.1995907487121693
8.18,14.448039652975138,96.3859685766813,-0.20200314838864702
8.19,14.542652638556136,96.2744547153103,-0.20425394554641374
8.2,14.636498862908988,96.16313154344958,-0.2063375421100383
8.21,14.72955363610366,96.05201365958709,-0.20824834000408946
8.22,14.821792300068331,95.94111576261948,-0.20998074115313617
8.23,14.91319022863808,95.83045264807889,-0.21152914748174656
8.24,15.003722827630135,95.72003920422958,-0.2128879609144898
8.25,15.09336553494669,95.60989040803418,-0.2140515833759344
8.26,15.18209382070588,95.50002132098872,-0.2150144167906493
8.27,15.269883187402511,95.39044708482574,-0.21577086308320315
8.28,15.356709170098954,95.28118291708493,-0.21631532417816474
8.290000000000001,15.442547336647618,95.17224410655041,-0.21664220200010273
8.3,15.527373287946036,95.06364600855377,-0.21674589847358586
8.31,15.611162658225439,94.95540404014268,-0.21662081552318296
8.32,15.693891115374253,94.84753367511347,-0.21626135507346256
8.33,15.775534361297435,94.74005043890764,-0.21566191904899357
8.34,15.85606813231295,94.6329699033709,-0.21481690937434472
8.35,15.935468199586238,94.5263076813746,-0.21372072797408476
8.36,16.013710369604667,94.42007942129771,-0.21236777677278224
8.370000000000001,16.09077048469217,94.31430080136981,-0.21075245769500617
8.38,16.166624423566187,94.20898752387305,-0.20886917266532468
8.39,16.24124810193756,94.1041553092032,-0.20671232360830727
8.4,16.314617473155245,93.99981988978804,-0.20427631244852235
8.41,16.386708528896598,93.89599700386322,-0.2015555411105388
8.42,16.45749729990482,93.79270238910397,-0.19854441151892516
8.43,16.52695985677494,93.68995177611221,-0.19523732559825008
8.44,16.59507231078963,93.5877608817582,-0.19162868527308274
8.45,16.661810814806095,93.48614540237578,-0.18771289246799133
8.46,16.727151564195665,93.38512100681055,-0.1834843491075449
8.47,16.791070797837236,93.28470332932012,-0.17893745711631137
8.48,16.85354479916613,93.18490796232564,-0.17406661841886112
8.49,16.914549897279773,93.08575044901393,-0.16886623493976177
8.5,16.974062468101607,92.9872462757892,-0.16333070860358234
8.51,17.032058935604553,92.88941086457429,-0.1574544413348914
8.52,17.088515773095715,92.79225956495976,-0.15123183505825788
8.53,17.143409504563763,92.6958076462011,-0.14465729169825037
8.540000000000001,17.19671670609022,92.60007028906283,-0.13772521317943776
8.55,17.24841400732645,92.50506257750898,-0.13043000142638728
8.56,17.298478093037776,92.41079949023965,-0.12276605836367027
8.57,17.346885704716176,92.3172958920726,-0.1147277859158542
8.58,17.39361364226311,92.22456652516989,-0.10630958600750795
8.59,17.438638765744084,92.1326260001087,-0.09750586056320032
8.6,17.48193799721665,92.04148878679594,-0.08831101150749965
8.61,17.52348832263297,91.95116920522649,-0.07871944076497506
8.620000000000001,17.563266793819125,91.86168141608442,-0.06872555026019511
8.63,17.601250530532358,91.77303941118699,-0.0583237419177266
8.64,17.637416722598115,91.68525700377117,-0.04750841766214198
8.65,17.671742632128367,91.5983478186225,-0.03627397941800825
8.66,17.70420559582316,91.51232528204584,-0.02461482910989432
8.67,17.73478302735675,91.42720261167821,-0.012525368662368641
