Time[s],X_Position,Y_Position,Z_Position
97.74000000000001,6.4114018825471994,11.187,1.0
97.75,6.405587890625,11.187,1.0
97.76,6.400075880652801,11.187,1.0
97.77,6.394869387164601,11.187,1.0
97.78,6.389970939430401,11.187,1.0
97.79,6.3853820227922,11.187,1.0
97.8,6.381103039999999,11.187,1.0
97.81,6.3771332725478,11.187,1.0
97.82000000000001,6.3734708420096,11.187,1.0
97.83,6.3701126713754,11.187,1.0
97.84,6.3670544463872005,11.187,1.0
97.85000000000001,6.364290576875,11.187,1.0
97.86,6.3618141580928,11.187,1.0
97.87,6.3596169320546,11.187,1.0
97.88,6.3576892488704,11.187,1.0
97.89,6.356020028082199,11.187,1.0
97.9,6.35459672,11.187,1.0
97.91,6.353405267037799,11.187,1.0
97.92,6.3524300650495995,11.187,1.0
97.93,6.351653924665401,11.187,1.0
97.94,6.3510580326272,11.187,1.0
97.95,6.350621913125001,11.187,1.0
97.96000000000001,6.3503233891328,11.187,1.0
97.97,6.3501385437446,11.187,1.0
97.98,6.350041681510399,11.187,1.0
97.99000000000001,6.350005289772199,11.187,1.0
98.0,6.35,11.187,1.0
98.01,6.349998916433999,11.186998906583401,1.0
